# Time (s),Amplitude (V)
5.941188475390155623e-09,8.700843177763703553e-06
5.961192476990796395e-09,-9.206366236149747360e-06
5.981196478591436341e-09,-2.373328059380133855e-05
6.001200480192076286e-09,-3.380654562432935619e-05
6.021204481792717059e-09,-3.861362432448108131e-05
6.041208483393357004e-09,-3.765508231904553948e-05
6.061212484993997777e-09,-3.077862362037269036e-05
6.081216486594637722e-09,-1.819275823366023689e-05
6.101220488195277668e-09,-4.591720265437440048e-07
6.121224489795918441e-09,2.153588352743289989e-05
6.141228491396558386e-09,4.662963173651434110e-05
6.161232492997199159e-09,7.344754589003361922e-05
6.181236494597839104e-09,1.004811729170421240e-04
6.201240496198479050e-09,1.261745406816527991e-04
6.221244497799119822e-09,1.490141640579648247e-04
6.241248499399759768e-09,1.676174341420887115e-04
6.261252501000399713e-09,1.808142473505030970e-04
6.281256502601040486e-09,1.877171029494646595e-04
6.301260504201680431e-09,1.877755475363184737e-04
6.321264505802320377e-09,1.808117356739810037e-04
6.341268507402961150e-09,1.670349557796226155e-04
6.361272509003601095e-09,1.470341769635662393e-04
6.381276510604241868e-09,1.217489359254850083e-04
6.401280512204881813e-09,9.242013004847291228e-05
6.421284513805521759e-09,6.052344130170089390e-05
6.441288515406162531e-09,2.768911840582900756e-05
6.461292517006802477e-09,-4.387366013498367903e-06
6.481296518607443249e-09,-3.403873643297195158e-05
6.501300520208083195e-09,-5.971812625780470744e-05
6.521304521808723140e-09,-8.008485598970254175e-05
6.541308523409363913e-09,-9.407891563055549599e-05
6.561312525010003858e-09,-1.009799299529439933e-04
6.581316526610643804e-09,-1.004472671881868949e-04
6.601320528211284577e-09,-9.253902377147377883e-05
6.621324529811924522e-09,-7.770881814901322735e-05
6.641328531412564468e-09,-5.678058618384911597e-05
6.661332533013205240e-09,-3.090281702984630854e-05
6.681336534613845186e-09,-1.484830091127518006e-06
6.701340536214485958e-09,2.988129546074827202e-05
6.721344537815125904e-09,6.150872459721258882e-05
6.741348539415765849e-09,9.170884076141228329e-05
6.761352541016406622e-09,1.188839626722685677e-04
6.781356542617046567e-09,1.416146088575229145e-04
6.801360544217687340e-09,1.587364433996471915e-04
6.821364545818327286e-09,1.694026396224036280e-04
6.841368547418967231e-09,1.731282410191083848e-04
6.861372549019608004e-09,1.698141313587493012e-04
6.881376550620247949e-09,1.597493887414892398e-04
6.901380552220887895e-09,1.435920243592053031e-04
6.921384553821528667e-09,1.223293255964149695e-04
6.941388555422168613e-09,9.722016542425653538e-05
6.961392557022808558e-09,6.972264115594599691e-05
6.981396558623449331e-09,4.141120939528384107e-05
7.001400560224089276e-09,1.388804594833794336e-05
7.021404561824730049e-09,-1.130635076139982949e-05
7.041408563425369994e-09,-3.277829116531618564e-05
7.061412565026009940e-09,-4.935702096240242943e-05
7.081416566626650713e-09,-6.015765067236020989e-05
7.101420568227290658e-09,-6.462747778583174843e-05
7.121424569827931431e-09,-6.257325892088878351e-05
7.141428571428571376e-09,-5.416808728682408392e-05
7.161432573029211322e-09,-3.993769491627445419e-05
7.181436574629852094e-09,-2.072716260653365239e-05
7.201440576230492040e-09,2.349882973488924047e-06
7.221444577831131985e-09,2.797653786739504343e-05
7.241448579431772758e-09,5.470852300911432117e-05
7.261452581032412703e-09,8.105632860553346774e-05
7.281456582633052649e-09,1.055689052946419474e-04
7.301460584233693421e-09,1.269141725400216563e-04
7.321464585834333367e-09,1.439518496120715239e-04
7.341468587434974140e-09,1.557946020671724093e-04
7.361472589035614085e-09,1.618542062417672480e-04
7.381476590636254031e-09,1.618703229070615974e-04
7.401480592236894803e-09,1.559204860896663868e-04
7.421484593837534749e-09,1.444109947064546910e-04
7.441488595438175521e-09,1.280494805092569294e-04
7.461492597038815467e-09,1.078009538034760108e-04
7.481496598639455412e-09,8.483004045126714529e-05
7.501500600240095358e-09,6.043286914136020090e-05
7.521504601840735303e-09,3.596260631159562841e-05
7.541508603441376903e-09,1.275293936584259437e-05
7.561512605042016849e-09,-7.956137279152688873e-06
7.581516606642656794e-09,-2.508607395539493579e-05
7.601520608243296739e-09,-3.777732558006435419e-05
7.621524609843936685e-09,-4.543362602062420461e-05
7.641528611444578285e-09,-4.775068677636454641e-05
7.661532613045218230e-09,-4.472795177356934129e-05
7.681536614645858176e-09,-3.666302610789583840e-05
7.701540616246498121e-09,-2.412938908352025701e-05
7.721544617847138067e-09,-7.938943790671775213e-06
7.741548619447779667e-09,1.090820661358156792e-05
7.761552621048419612e-09,3.128367837512014825e-05
7.781556622649059557e-09,5.199684513709867224e-05
7.801560624249699503e-09,7.186313104671826274e-05
7.821564625850339448e-09,8.977063588356650804e-05
7.841568627450981048e-09,1.047413356957703544e-04
7.861572629051620994e-09,1.159834818922878642e-04
7.881576630652260939e-09,1.229323886167527319e-04
7.901580632252900885e-09,1.252775165804119375e-04
7.921584633853540830e-09,1.229745872317221302e-04
7.941588635454180776e-09,1.162423445356123772e-04
7.961592637054822375e-09,1.055444705558120121e-04
7.981596638655462321e-09,9.155800385645940221e-05
8.001600640256102266e-09,7.513035838721329198e-05
8.021604641856742212e-09,5.722765323140687946e-05
8.041608643457382157e-09,3.887750724427690996e-05
8.061612645058023757e-09,2.110970451840112110e-05
8.081616646658663703e-09,4.898185677484640479e-06
8.101620648259303648e-09,-8.892332788040816302e-06
8.121624649859943594e-09,-1.955215082213295906e-05
8.141628651460583539e-09,-2.656233577941784820e-05
8.161632653061223485e-09,-2.961861903326007677e-05
8.181636654661865084e-09,-2.864235754986600442e-05
8.201640656262505030e-09,-2.377825977603214197e-05
8.221644657863144975e-09,-1.537935602888273605e-05
8.241648659463784921e-09,-3.980429241790161165e-06
8.261652661064424866e-09,9.738230096417470466e-06
8.281656662665066466e-09,2.499435720473117166e-05
8.301660664265706412e-09,4.095177584195166582e-05
8.321664665866346357e-09,5.677003273083296392e-05
8.341668667466986303e-09,7.165262634253843335e-05
8.361672669067626248e-09,8.489101119520704459e-05
8.381676670668267848e-09,9.590188188068245472e-05
8.401680672268907793e-09,1.042557061922462519e-04
8.421684673869547739e-09,1.096950533751879492e-04
8.441688675470187684e-09,1.121419149098685239e-04
8.461692677070827630e-09,1.116939007985669262e-04
8.481696678671469230e-09,1.086098721924904617e-04
8.501700680272109175e-09,1.032862006523318403e-04
8.521704681872749121e-09,9.622538832643060328e-05
8.541708683473389066e-09,8.799921055597864031e-05
8.561712685074029011e-09,7.920882914443463409e-05
8.581716686674668957e-09,7.044445591540223796e-05
8.601720688275310557e-09,6.224711698705975794e-05
8.621724689875950502e-09,5.507488298867877820e-05
8.641728691476590448e-09,4.927560315643024242e-05
8.661732693077230393e-09,4.506773420179501703e-05
8.681736694677870339e-09,4.253031727675099510e-05
8.701740696278511938e-09,4.160256255442602868e-05
8.721744697879151884e-09,4.209288810345276064e-05
8.741748699479791829e-09,4.369666567205507195e-05
8.761752701080431775e-09,4.602138684993350781e-05
8.781756702681071720e-09,4.861751116275640170e-05
8.801760704281711666e-09,5.101291951542013734e-05
8.821764705882353266e-09,5.274869135419550122e-05
8.841768707482993211e-09,5.341386288667306905e-05
8.861772709083633157e-09,5.267690875271306960e-05
8.881776710684273102e-09,5.031191378550125941e-05
8.901780712284913048e-09,4.621774970733368406e-05
8.921784713885554647e-09,4.042902112926089993e-05
8.941788715486194593e-09,3.311806754727351698e-05
8.961792717086834538e-09,2.458787050780756835e-05
8.981796718687474484e-09,1.525628301442163389e-05
9.001800720288114429e-09,5.632536860248843194e-06
9.021804721888756029e-09,-3.712539662162512285e-06
9.041808723489395975e-09,-1.218077481776829016e-05
9.061812725090035920e-09,-1.918328509247613196e-05
9.081816726690675866e-09,-2.417724878161368996e-05
9.101820728291315811e-09,-2.670057685018683121e-05
9.121824729891957411e-09,-2.640236440610867062e-05
9.141828731492597356e-09,-2.306726134476535584e-05
9.161832733093237302e-09,-1.663226680081873510e-05
9.181836734693877247e-09,-7.194906133270934121e-06
9.201840736294517193e-09,4.987736691101253386e-06
9.221844737895157138e-09,1.950911553211453762e-05
9.241848739495798738e-09,3.583189258791113157e-05
9.261852741096438684e-09,5.331412540613616400e-05
9.281856742697078629e-09,7.124147580357974080e-05
9.301860744297718574e-09,8.886360039528896589e-05
9.321864745898358520e-09,1.054326477736551397e-04
9.341868747499000120e-09,1.202416767104920345e-04
9.361872749099640065e-09,1.326608284643553798e-04
9.381876750700280011e-09,1.421692319841931268e-04
9.401880752300919956e-09,1.483808835762377416e-04
9.421884753901559902e-09,1.510631056566927863e-04
9.441888755502199847e-09,1.501466299597510937e-04
9.461892757102841447e-09,1.457268420606761992e-04
9.481896758703481392e-09,1.380562366565716800e-04
9.501900760304121338e-09,1.275286361630074885e-04
9.521904761904761283e-09,1.146561892201144117e-04
9.541908763505401229e-09,1.000405637398347998e-04
9.561912765106042829e-09,8.434005852872493935e-05
9.581916766706682774e-09,6.823456122617321178e-05
9.601920768307322720e-09,5.239036778006791372e-05
9.621924769907962665e-09,3.742684648772205013e-05
9.641928771508602611e-09,2.388678150383179998e-05
9.661932773109244210e-09,1.221197727982549754e-05
9.681936774709884156e-09,2.725363412823642168e-06
9.701940776310524101e-09,-4.379569320059797194e-06
9.721944777911164047e-09,-9.041620887578188107e-06
9.741948779511803992e-09,-1.132710457271048658e-05
9.761952781112445592e-09,-1.141797201415425244e-05
9.781956782713085538e-09,-9.593780606934410859e-06
9.801960784313725483e-09,-6.208786270215995222e-06
9.821964785914365429e-09,-1.665703254534178302e-06
9.841968787515005374e-09,3.612167286305487124e-06
9.861972789115645320e-09,9.208684712308790992e-06
9.881976790716286919e-09,1.474079144258405595e-05
9.901980792316926865e-09,1.988106682103059984e-05
9.921984793917566810e-09,2.437561682559422280e-05
9.941988795518206756e-09,2.805632695633288834e-05
9.961992797118846701e-09,3.084688184223531782e-05
9.981996798719488301e-09,3.276236065433554758e-05
1.000200080032012825e-08,3.390262680969558662e-05
1.002200480192076819e-08,3.444011834607013542e-05
1.004200880352140814e-08,3.460298805064949490e-05
1.006201280512204808e-08,3.465481939985925433e-05
1.008201680672268803e-08,3.487233937587783789e-05
1.010202080832332963e-08,3.552265135886971685e-05
1.012202480992396957e-08,3.684151549706705893e-05
1.014202881152460952e-08,3.901411136001839105e-05
1.016203281312524946e-08,4.215953536510984279e-05
1.018203681472588941e-08,4.632002605676712641e-05
1.020204081632653101e-08,5.145559105675589443e-05
1.022204481792717096e-08,5.744435119827186062e-05
1.024204881952781090e-08,6.408854302229942206e-05
1.026205282112845085e-08,7.112575422500662164e-05
1.028205682272909079e-08,7.824463087450517511e-05
1.030206082432973239e-08,8.510401117078564086e-05
1.032206482593037234e-08,9.135422570523799404e-05
1.034206882753101228e-08,9.665917158064870707e-05
1.036207282913165223e-08,1.007177251339731630e-04
1.038207683073229217e-08,1.032831073750228613e-04
1.040208083233293377e-08,1.041789538870850065e-04
1.042208483393357372e-08,1.033110575231282970e-04
1.044208883553421366e-08,1.006740336069071254e-04
1.046209283713485361e-08,9.635248532653347981e-05
1.048209683873549356e-08,9.051660056843677715e-05
1.050210084033613350e-08,8.341246805929814119e-05
1.052210484193677510e-08,7.534773773496802668e-05
1.054210884353741505e-08,6.667354642887430639e-05
1.056211284513805499e-08,5.776386660558918516e-05
1.058211684673869494e-08,4.899359809523087664e-05
1.060212084833933488e-08,4.071680045908094377e-05
1.062212484993997648e-08,3.324645194655135666e-05
1.064212885154061643e-08,2.683702080389061031e-05
1.066213285314125637e-08,2.167095236903855189e-05
1.068213685474189632e-08,1.784992250813887687e-05
1.070214085634253626e-08,1.539140050228917880e-05
1.072214485794317621e-08,1.423072193928467087e-05
1.074214885954381781e-08,1.422851616457272302e-05
1.076215286114445776e-08,1.518298594161612655e-05
1.078215686274509770e-08,1.684622119540897173e-05
1.080216086434573765e-08,1.894346416054600208e-05
1.082216486594637759e-08,2.119404691305500134e-05
1.084216886754701919e-08,2.333260684741812085e-05
1.086217286914765914e-08,2.512915890974422244e-05
1.088217687074829908e-08,2.640666749846083293e-05
1.090218087234893903e-08,2.705491243555794848e-05
1.092218487394957897e-08,2.703967333385255158e-05
1.094218887555022057e-08,2.640655115089512639e-05
1.096219287715086052e-08,2.527908670952774123e-05
1.098219687875150046e-08,2.385120245634610701e-05
1.100220088035214041e-08,2.237436297034792361e-05
1.102220488195278035e-08,2.114019860310123374e-05
1.104220888355342195e-08,2.045964313117666273e-05
1.106221288515406190e-08,2.063988082952651840e-05
1.108221688675470185e-08,2.196056501592206323e-05
1.110222088835534179e-08,2.465084760445936698e-05
1.112222488995598174e-08,2.886874165693294894e-05
1.114222889155662168e-08,3.468422621893749175e-05
1.116223289315726328e-08,4.206730060891355051e-05
1.118223689475790323e-08,5.088191501641452192e-05
1.120224089635854317e-08,6.088636190088229472e-05
1.122224489795918312e-08,7.174032831404791909e-05
1.124224889955982306e-08,8.301840572857894531e-05
1.126225290116046466e-08,9.422945544846990829e-05
1.128225690276110461e-08,1.048408583801243644e-04
1.130226090436174455e-08,1.143063604972905880e-04
1.132226490596238450e-08,1.220959795255634867e-04
1.134226890756302445e-08,1.277262798680630946e-04
1.136227290916366439e-08,1.307892622098522171e-04
1.138227691076430599e-08,1.309781564529536116e-04
1.140228091236494594e-08,1.281085504268490249e-04
1.142228491396558588e-08,1.221335249554474024e-04
1.144228891556622583e-08,1.131517853994275295e-04
