# Time (s),Amplitude (V)
6.160000000000000235e-09,4.325399118897359902e-04
6.180000000000009678e-09,3.005592496923210118e-04
6.200000000000000097e-09,1.509036603636579907e-04
6.219999999999999614e-09,-6.151401215615740383e-06
6.239999999999999959e-09,-1.598761283202910100e-04
6.260000000000000303e-09,-2.997673789660960171e-04
6.279999999999999820e-09,-4.162156686573620086e-04
6.300000000000000165e-09,-5.011161554981250280e-04
6.320000000000009608e-09,-5.483851307303360366e-04
6.340000000000000027e-09,-5.543494460902609637e-04
6.360000000000000371e-09,-5.179842786559170050e-04
6.379999999999999889e-09,-4.409841543864699760e-04
6.400000000000000233e-09,-3.276626258958529898e-04
6.419999999999999751e-09,-1.846867703415369926e-04
6.440000000000000095e-09,-2.066306289957849871e-05
6.460000000000010366e-09,1.543994631600140003e-04
6.479999999999999957e-09,3.297151259198300203e-04
6.500000000000000301e-09,4.943973067774610087e-04
6.519999999999999819e-09,6.381415392365080404e-04
6.540000000000000163e-09,7.518730546717769959e-04
6.559999999999999681e-09,8.283180682409419567e-04
6.580000000000000025e-09,8.624628515582319528e-04
6.600000000000010296e-09,8.518716647912200415e-04
6.619999999999999887e-09,7.968434692827239957e-04
6.640000000000000232e-09,7.003974576642679837e-04
6.659999999999999749e-09,5.680881867016900370e-04
6.680000000000000093e-09,4.076618036732760123e-04
6.699999999999999611e-09,2.285748471005389899e-04
6.719999999999999955e-09,4.140574881125269700e-05
6.740000000000010226e-09,-1.428040775440229981e-04
6.759999999999999817e-09,-3.132382321852839914e-04
6.780000000000000162e-09,-4.599792301238430042e-04
6.799999999999999679e-09,-5.746259911251899982e-04
6.820000000000000024e-09,-6.508161250255560136e-04
6.840000000000000368e-09,-6.846201812589229520e-04
6.859999999999999885e-09,-6.747830606139110059e-04
6.880000000000010156e-09,-6.227973796851459746e-04
6.899999999999999747e-09,-5.328041322194360324e-04
6.920000000000000092e-09,-4.113268438522529923e-04
6.939999999999999609e-09,-2.668558856612999737e-04
6.959999999999999954e-09,-1.093090393312600030e-04
6.980000000000000298e-09,5.059780063106189920e-05
6.999999999999999816e-09,2.020302350414009899e-04
7.020000000000010086e-09,3.347225417347739814e-04
7.039999999999999677e-09,4.396291943713949847e-04
7.060000000000000022e-09,5.094996998540019624e-04
7.079999999999989613e-09,5.393405336021370004e-04
7.099999999999999884e-09,5.267350294785599647e-04
7.120000000000000228e-09,4.720009950324060058e-04
7.139999999999999746e-09,3.781760137449220087e-04
7.160000000000010016e-09,2.508312243588519969e-04
7.179999999999999608e-09,9.772515291831669843e-05
7.199999999999999952e-09,-7.168076211910399552e-05
7.219999999999990370e-09,-2.468146004500999997e-04
7.239999999999999814e-09,-4.166571862708230039e-04
7.260000000000000159e-09,-5.704344731844060261e-04
7.279999999999999676e-09,-6.982955873385490340e-04
7.300000000000009947e-09,-7.919338982969119888e-04
7.320000000000000365e-09,-8.451120369480229514e-04
7.339999999999999882e-09,-8.540577880763220537e-04
7.359999999999990301e-09,-8.177058759808599571e-04
7.379999999999999744e-09,-7.377703275003340408e-04
7.400000000000000089e-09,-6.186427314789859746e-04
7.419999999999999606e-09,-4.671226492797469826e-04
7.440000000000009877e-09,-2.919969803585640102e-04
7.460000000000000295e-09,-1.034945868701120050e-04
7.479999999999999812e-09,8.734966590618429964e-05
7.499999999999989404e-09,2.693815853604019836e-04
7.520000000000000501e-09,4.320219663781030175e-04
7.540000000000000019e-09,5.659249638616580067e-04
7.559999999999999536e-09,6.635591759285690023e-04
7.580000000000010634e-09,7.196749247166879960e-04
7.600000000000000225e-09,7.316283531101690435e-04
7.619999999999999743e-09,6.995419376512250313e-04
7.639999999999989334e-09,6.262912870429590204e-04
7.660000000000000432e-09,5.173190073253549747e-04
7.679999999999999949e-09,3.802872835878610253e-04
7.699999999999999466e-09,2.245909708442249885e-04
7.720000000000010564e-09,6.076176550115710174e-05
7.740000000000000155e-09,-1.001991088670259973e-04
7.759999999999999673e-09,-2.475177544433289855e-04
7.779999999999989264e-09,-3.713301645802479867e-04
7.800000000000000362e-09,-4.633075500520970110e-04
7.819999999999999879e-09,-5.171850495221540396e-04
7.839999999999999396e-09,-5.291604999998779629e-04
7.860000000000010494e-09,-4.981380939912899777e-04
7.880000000000000085e-09,-4.258014882582780041e-04
7.899999999999999603e-09,-3.165116438171929774e-04
7.919999999999989194e-09,-1.770356947277380128e-04
7.940000000000000292e-09,-1.612377235811989878e-05
7.959999999999999809e-09,1.560397163905990114e-04
7.979999999999999327e-09,3.284759461576509812e-04
8.000000000000010424e-09,4.901025004148630484e-04
8.020000000000000016e-09,6.304317705252010257e-04
8.039999999999999533e-09,7.402330204818349498e-04
8.059999999999990778e-09,8.121164630248649654e-04
8.080000000000000222e-09,8.410025641747359906e-04
8.099999999999999739e-09,8.244469796370870003e-04
8.119999999999999257e-09,7.628005777979350414e-04
8.140000000000010355e-09,6.591943524120010478e-04
8.159999999999999946e-09,5.193500240393529935e-04
8.179999999999999463e-09,3.512280820875689799e-04
8.199999999999990709e-09,1.645352405958920008e-04
8.220000000000000152e-09,-2.987787221321250167e-05
8.239999999999999669e-09,-2.206910549574879878e-04
8.259999999999999187e-09,-3.968186204647360213e-04
8.280000000000010285e-09,-5.480990511240900129e-04
8.299999999999999876e-09,-6.659269247527000411e-04
8.319999999999999393e-09,-7.437874158720379639e-04
8.339999999999990639e-09,-7.776597762706319653e-04
8.360000000000000082e-09,-7.662644126069090419e-04
8.379999999999999600e-09,-7.111379926022859876e-04
8.400000000000000771e-09,-6.165318092628239858e-04
8.420000000000010215e-09,-4.891397365038499664e-04
8.439999999999999806e-09,-3.376728218497509755e-04
8.459999999999999323e-09,-1.723072089850950057e-04
8.479999999999990569e-09,-4.040057936614029811e-06
8.500000000000000012e-09,1.560060687479990031e-04
8.519999999999999530e-09,2.972866251552030081e-04
8.540000000000000701e-09,4.105020642413709925e-04
8.560000000000010145e-09,4.881864080126179862e-04
